service_id,date,exception_type
8_4,20220914,1
8_4,20220915,1
8_4,20220916,1
8_4,20220919,1
8_4,20220920,1
8_4,20220921,1
8_4,20220922,1
8_4,20220923,1
8_4,20220926,1
8_4,20220927,1
8_4,20220928,1
8_4,20220929,1
8_4,20220930,1
109,20220828,1
109,20220904,1
109,20220911,1
109,20220918,1
109,20220925,1
101_3,20220829,1
101_3,20220830,1
101_3,20220831,1
101_3,20220901,1
101_3,20220902,1
101_3,20220905,1
101_3,20220906,1
101_3,20220907,1
101_3,20220908,1
101_3,20220909,1
101_3,20220912,1
101_3,20220913,1
101_3,20220914,1
101_3,20220915,1
101_3,20220916,1
101_3,20220919,1
101_3,20220920,1
101_3,20220921,1
101_3,20220922,1
101_3,20220923,1
101_3,20220926,1
101_3,20220927,1
101_3,20220928,1
101_3,20220929,1
101_3,20220930,1
2021,20220903,1
2021,20220910,1
2021,20220917,1
2021,20220924,1
2021,20221001,1
8051,20220828,1
8051,20220904,1
8051,20220911,1
8051,20220918,1
8051,20220925,1
59,20220829,1
59,20220830,1
59,20220831,1
59,20220901,1
59,20220902,1
59,20220905,1
59,20220906,1
59,20220907,1
59,20220908,1
59,20220909,1
59,20220912,1
59,20220913,1
59,20220914,1
59,20220915,1
59,20220916,1
59,20220919,1
59,20220920,1
59,20220921,1
59,20220922,1
59,20220923,1
59,20220926,1
59,20220927,1
59,20220928,1
59,20220929,1
59,20220930,1
611,20220829,1
611,20220830,1
611,20220831,1
611,20220901,1
611,20220902,1
611,20220905,1
611,20220906,1
611,20220907,1
611,20220908,1
611,20220909,1
611,20220912,1
611,20220913,1
611,20220914,1
611,20220915,1
611,20220916,1
611,20220919,1
611,20220920,1
611,20220921,1
611,20220922,1
611,20220923,1
611,20220926,1
611,20220927,1
611,20220928,1
611,20220929,1
611,20220930,1
159,20220829,1
159,20220830,1
159,20220831,1
159,20220901,1
159,20220902,1
159,20220905,1
159,20220906,1
159,20220907,1
159,20220908,1
159,20220909,1
159,20220912,1
159,20220913,1
159,20220914,1
159,20220915,1
159,20220916,1
159,20220919,1
159,20220920,1
159,20220921,1
159,20220922,1
159,20220923,1
159,20220926,1
159,20220927,1
159,20220928,1
159,20220929,1
159,20220930,1
CCL Sa,20220903,1
CCL Sa,20220910,1
CCL Sa,20220917,1
CCL Sa,20220924,1
CCL Sa,20221001,1
142,20220829,1
142,20220830,1
142,20220831,1
142,20220901,1
142,20220902,1
142,20220905,1
142,20220906,1
142,20220907,1
142,20220908,1
142,20220909,1
142,20220912,1
142,20220913,1
142,20220914,1
142,20220915,1
142,20220916,1
142,20220919,1
142,20220920,1
142,20220921,1
142,20220922,1
142,20220923,1
142,20220926,1
142,20220927,1
142,20220928,1
142,20220929,1
142,20220930,1
718,20220903,1
718,20220910,1
718,20220917,1
718,20220924,1
718,20221001,1
408_3,20220829,1
408_3,20220830,1
408_3,20220831,1
408_3,20220901,1
408_3,20220905,1
408_3,20220906,1
408_3,20220907,1
408_3,20220908,1
408_3,20220912,1
408_3,20220913,1
408_3,20220914,1
408_3,20220915,1
408_3,20220919,1
408_3,20220920,1
408_3,20220921,1
408_3,20220922,1
408_3,20220926,1
408_3,20220927,1
408_3,20220928,1
408_3,20220929,1
25_3,20220829,1
25_3,20220830,1
25_3,20220831,1
25_3,20220901,1
25_3,20220902,1
25_3,20220905,1
25_3,20220906,1
25_3,20220907,1
25_3,20220908,1
25_3,20220909,1
25_3,20220912,1
25_3,20220913,1
25_3,20220914,1
25_3,20220915,1
25_3,20220916,1
25_3,20220919,1
25_3,20220920,1
25_3,20220921,1
25_3,20220922,1
25_3,20220923,1
25_3,20220926,1
25_3,20220927,1
25_3,20220928,1
25_3,20220929,1
25_3,20220930,1
39_3,20220831,1
39_3,20220907,1
39_3,20220914,1
39_3,20220921,1
39_3,20220928,1
22_2,20220829,1
22_2,20220830,1
22_2,20220831,1
22_2,20220901,1
22_2,20220902,1
22_2,20220905,1
22_2,20220906,1
22_2,20220907,1
22_2,20220908,1
22_2,20220909,1
22_2,20220912,1
22_2,20220913,1
22_2,20220914,1
22_2,20220915,1
22_2,20220916,1
22_2,20220919,1
22_2,20220920,1
22_2,20220921,1
22_2,20220922,1
22_2,20220923,1
22_2,20220926,1
22_2,20220927,1
22_2,20220928,1
22_2,20220929,1
22_2,20220930,1
138,20220829,1
138,20220830,1
138,20220831,1
138,20220901,1
138,20220902,1
138,20220905,1
138,20220906,1
138,20220907,1
138,20220908,1
138,20220909,1
138,20220912,1
138,20220913,1
138,20220914,1
138,20220915,1
138,20220916,1
138,20220919,1
138,20220920,1
138,20220921,1
138,20220922,1
138,20220923,1
138,20220926,1
138,20220927,1
138,20220928,1
138,20220929,1
138,20220930,1
3312,20220829,1
3312,20220830,1
3312,20220831,1
3312,20220901,1
3312,20220902,1
3312,20220905,1
3312,20220906,1
3312,20220907,1
3312,20220908,1
3312,20220909,1
3312,20220912,1
3312,20220913,1
3312,20220914,1
3312,20220915,1
3312,20220916,1
3312,20220919,1
3312,20220920,1
3312,20220921,1
3312,20220922,1
3312,20220923,1
3312,20220926,1
3312,20220927,1
3312,20220928,1
3312,20220929,1
3312,20220930,1
211_1,20220903,1
211_1,20220910,1
211_1,20220917,1
211_1,20220924,1
211_1,20221001,1
521,20220829,1
521,20220830,1
521,20220831,1
521,20220901,1
521,20220902,1
521,20220905,1
521,20220906,1
521,20220907,1
521,20220908,1
521,20220909,1
521,20220912,1
521,20220913,1
521,20220914,1
521,20220915,1
521,20220916,1
521,20220919,1
521,20220920,1
521,20220921,1
521,20220922,1
521,20220923,1
521,20220926,1
521,20220927,1
521,20220928,1
521,20220929,1
521,20220930,1
209_2,20220829,1
209_2,20220830,1
209_2,20220831,1
209_2,20220901,1
209_2,20220902,1
209_2,20220905,1
209_2,20220906,1
209_2,20220907,1
209_2,20220908,1
209_2,20220909,1
209_2,20220912,1
209_2,20220913,1
209_2,20220914,1
209_2,20220915,1
209_2,20220916,1
209_2,20220919,1
209_2,20220920,1
209_2,20220921,1
209_2,20220922,1
209_2,20220923,1
209_2,20220926,1
209_2,20220927,1
209_2,20220928,1
209_2,20220929,1
209_2,20220930,1
49_1,20220831,1
49_1,20220907,1
49_1,20220914,1
49_1,20220921,1
49_1,20220928,1
6041,20220829,1
6041,20220830,1
6041,20220831,1
6041,20220901,1
6041,20220902,1
6041,20220905,1
6041,20220906,1
6041,20220907,1
6041,20220908,1
6041,20220909,1
6041,20220912,1
6041,20220913,1
6041,20220914,1
6041,20220915,1
6041,20220916,1
6041,20220919,1
6041,20220920,1
6041,20220921,1
6041,20220922,1
6041,20220923,1
6041,20220926,1
6041,20220927,1
6041,20220928,1
6041,20220929,1
6041,20220930,1
319,20220829,1
319,20220830,1
319,20220831,1
319,20220901,1
319,20220902,1
319,20220905,1
319,20220906,1
319,20220907,1
319,20220908,1
319,20220909,1
319,20220912,1
319,20220913,1
319,20220914,1
319,20220915,1
319,20220916,1
319,20220919,1
319,20220920,1
319,20220921,1
319,20220922,1
319,20220923,1
319,20220926,1
319,20220927,1
319,20220928,1
319,20220929,1
319,20220930,1
38_4,20220831,1
38_4,20220907,1
38_4,20220914,1
38_4,20220921,1
38_4,20220928,1
113_5,20220828,1
113_5,20220904,1
113_5,20220911,1
113_5,20220918,1
113_5,20220925,1
Rail Su+Hol (JVL),20220828,1
Rail Su+Hol (JVL),20220904,1
Rail Su+Hol (JVL),20220911,1
Rail Su+Hol (JVL),20220918,1
Rail Su+Hol (JVL),20220925,1
8042,20220828,1
8042,20220904,1
8042,20220911,1
8042,20220918,1
8042,20220925,1
224,20220829,1
224,20220830,1
224,20220831,1
224,20220901,1
224,20220902,1
224,20220905,1
224,20220906,1
224,20220907,1
224,20220908,1
224,20220909,1
224,20220912,1
224,20220913,1
224,20220914,1
224,20220915,1
224,20220916,1
224,20220919,1
224,20220920,1
224,20220921,1
224,20220922,1
224,20220923,1
224,20220926,1
224,20220927,1
224,20220928,1
224,20220929,1
224,20220930,1
90,20220829,1
90,20220830,1
90,20220831,1
90,20220901,1
90,20220902,1
90,20220905,1
90,20220906,1
90,20220907,1
90,20220908,1
90,20220909,1
90,20220912,1
90,20220913,1
90,20220914,1
90,20220915,1
90,20220916,1
90,20220919,1
90,20220920,1
90,20220921,1
90,20220922,1
90,20220923,1
90,20220926,1
90,20220927,1
90,20220928,1
90,20220929,1
90,20220930,1
1072,20220828,1
1072,20220904,1
1072,20220911,1
1072,20220918,1
1072,20220925,1
1_5,20220901,1
1_5,20220908,1
1_5,20220915,1
1_5,20220922,1
1_5,20220929,1
66,20220829,1
66,20220830,1
66,20220831,1
66,20220901,1
66,20220902,1
66,20220905,1
66,20220906,1
66,20220907,1
66,20220908,1
66,20220909,1
66,20220912,1
66,20220913,1
66,20220914,1
66,20220915,1
66,20220916,1
66,20220919,1
66,20220920,1
66,20220921,1
66,20220922,1
66,20220923,1
66,20220926,1
66,20220927,1
66,20220928,1
66,20220929,1
66,20220930,1
29,20220828,1
29,20220904,1
29,20220911,1
29,20220918,1
29,20220925,1
150_2,20220828,1
150_2,20220904,1
150_2,20220911,1
150_2,20220918,1
150_2,20220925,1
313,20220829,1
313,20220830,1
313,20220831,1
313,20220901,1
313,20220902,1
313,20220905,1
313,20220906,1
313,20220907,1
313,20220908,1
313,20220909,1
313,20220912,1
313,20220913,1
313,20220914,1
313,20220915,1
313,20220916,1
313,20220919,1
313,20220920,1
313,20220921,1
313,20220922,1
313,20220923,1
313,20220926,1
313,20220927,1
313,20220928,1
313,20220929,1
313,20220930,1
24_3,20220829,1
24_3,20220830,1
24_3,20220831,1
24_3,20220901,1
24_3,20220902,1
24_3,20220905,1
24_3,20220906,1
24_3,20220907,1
24_3,20220908,1
24_3,20220909,1
24_3,20220912,1
24_3,20220913,1
24_3,20220914,1
24_3,20220915,1
24_3,20220916,1
24_3,20220919,1
24_3,20220920,1
24_3,20220921,1
24_3,20220922,1
24_3,20220923,1
24_3,20220926,1
24_3,20220927,1
24_3,20220928,1
24_3,20220929,1
24_3,20220930,1
310_4,20220831,1
310_4,20220907,1
310_4,20220914,1
310_4,20220921,1
310_4,20220928,1
2_2,20220903,1
2_2,20220910,1
2_2,20220917,1
2_2,20220924,1
2_2,20221001,1
408_2,20220902,1
408_2,20220909,1
408_2,20220916,1
408_2,20220923,1
408_2,20220930,1
15_6,20220901,1
15_6,20220908,1
15_6,20220915,1
15_6,20220922,1
15_6,20220929,1
154_2,20220829,1
154_2,20220830,1
154_2,20220831,1
154_2,20220901,1
154_2,20220902,1
154_2,20220905,1
154_2,20220906,1
154_2,20220907,1
154_2,20220908,1
154_2,20220909,1
154_2,20220912,1
154_2,20220913,1
154_2,20220914,1
154_2,20220915,1
154_2,20220916,1
154_2,20220919,1
154_2,20220920,1
154_2,20220921,1
154_2,20220922,1
154_2,20220923,1
154_2,20220926,1
154_2,20220927,1
154_2,20220928,1
154_2,20220929,1
154_2,20220930,1
107,20220828,1
107,20220904,1
107,20220911,1
107,20220918,1
107,20220925,1
74,20220829,1
74,20220830,1
74,20220831,1
74,20220901,1
74,20220902,1
74,20220905,1
74,20220906,1
74,20220907,1
74,20220908,1
74,20220909,1
74,20220912,1
74,20220913,1
74,20220914,1
74,20220915,1
74,20220916,1
74,20220919,1
74,20220920,1
74,20220921,1
74,20220922,1
74,20220923,1
74,20220926,1
74,20220927,1
74,20220928,1
74,20220929,1
74,20220930,1
114,20220828,1
114,20220904,1
114,20220911,1
114,20220918,1
114,20220925,1
77,20220829,1
77,20220830,1
77,20220831,1
77,20220901,1
77,20220902,1
77,20220905,1
77,20220906,1
77,20220907,1
77,20220908,1
77,20220909,1
77,20220912,1
77,20220913,1
77,20220914,1
77,20220915,1
77,20220916,1
77,20220919,1
77,20220920,1
77,20220921,1
77,20220922,1
77,20220923,1
77,20220926,1
77,20220927,1
77,20220928,1
77,20220929,1
77,20220930,1
143,20220829,1
143,20220830,1
143,20220831,1
143,20220901,1
143,20220902,1
143,20220905,1
143,20220906,1
143,20220907,1
143,20220908,1
143,20220909,1
143,20220912,1
143,20220913,1
143,20220914,1
143,20220915,1
143,20220916,1
143,20220919,1
143,20220920,1
143,20220921,1
143,20220922,1
143,20220923,1
143,20220926,1
143,20220927,1
143,20220928,1
143,20220929,1
143,20220930,1
1_2,20220903,1
1_2,20220910,1
1_2,20220917,1
1_2,20220924,1
1_2,20221001,1
308_3,20220830,1
308_3,20220901,1
308_3,20220906,1
308_3,20220908,1
308_3,20220913,1
308_3,20220915,1
308_3,20220920,1
308_3,20220922,1
308_3,20220927,1
308_3,20220929,1
426,20220829,1
426,20220830,1
426,20220831,1
426,20220901,1
426,20220902,1
426,20220905,1
426,20220906,1
426,20220907,1
426,20220908,1
426,20220909,1
426,20220912,1
426,20220913,1
426,20220914,1
426,20220915,1
426,20220916,1
426,20220919,1
426,20220920,1
426,20220921,1
426,20220922,1
426,20220923,1
426,20220926,1
426,20220927,1
426,20220928,1
426,20220929,1
426,20220930,1
525,20220829,1
525,20220830,1
525,20220831,1
525,20220901,1
525,20220902,1
525,20220905,1
525,20220906,1
525,20220907,1
525,20220908,1
525,20220909,1
525,20220912,1
525,20220913,1
525,20220914,1
525,20220915,1
525,20220916,1
525,20220919,1
525,20220920,1
525,20220921,1
525,20220922,1
525,20220923,1
525,20220926,1
525,20220927,1
525,20220928,1
525,20220929,1
525,20220930,1
204_3,20220828,1
204_3,20220904,1
204_3,20220911,1
204_3,20220918,1
204_3,20220925,1
200_2,20220829,1
200_2,20220830,1
200_2,20220831,1
200_2,20220901,1
200_2,20220902,1
200_2,20220905,1
200_2,20220906,1
200_2,20220907,1
200_2,20220908,1
200_2,20220909,1
200_2,20220912,1
200_2,20220913,1
200_2,20220914,1
200_2,20220915,1
200_2,20220916,1
200_2,20220919,1
200_2,20220920,1
200_2,20220921,1
200_2,20220922,1
200_2,20220923,1
200_2,20220926,1
200_2,20220927,1
200_2,20220928,1
200_2,20220929,1
200_2,20220930,1
3022,20220829,1
3022,20220830,1
3022,20220831,1
3022,20220901,1
3022,20220902,1
3022,20220905,1
3022,20220906,1
3022,20220907,1
3022,20220908,1
3022,20220909,1
3022,20220912,1
3022,20220913,1
3022,20220914,1
3022,20220915,1
3022,20220916,1
3022,20220919,1
3022,20220920,1
3022,20220921,1
3022,20220922,1
3022,20220923,1
3022,20220926,1
3022,20220927,1
3022,20220928,1
3022,20220929,1
3022,20220930,1
110_1,20220903,1
110_1,20220910,1
110_1,20220917,1
110_1,20220924,1
110_1,20221001,1
139,20220829,1
139,20220830,1
139,20220831,1
139,20220901,1
139,20220902,1
139,20220905,1
139,20220906,1
139,20220907,1
139,20220908,1
139,20220909,1
139,20220912,1
139,20220913,1
139,20220914,1
139,20220915,1
139,20220916,1
139,20220919,1
139,20220920,1
139,20220921,1
139,20220922,1
139,20220923,1
139,20220926,1
139,20220927,1
139,20220928,1
139,20220929,1
139,20220930,1
301,20220828,1
301,20220904,1
301,20220911,1
301,20220918,1
301,20220925,1
13,20220828,1
13,20220904,1
13,20220911,1
13,20220918,1
13,20220925,1
6102,20220829,1
6102,20220830,1
6102,20220831,1
6102,20220901,1
6102,20220902,1
6102,20220905,1
6102,20220906,1
6102,20220907,1
6102,20220908,1
6102,20220909,1
6102,20220912,1
6102,20220913,1
6102,20220914,1
6102,20220915,1
6102,20220916,1
6102,20220919,1
6102,20220920,1
6102,20220921,1
6102,20220922,1
6102,20220923,1
6102,20220926,1
6102,20220927,1
6102,20220928,1
6102,20220929,1
6102,20220930,1
120,20220829,1
120,20220830,1
120,20220831,1
120,20220901,1
120,20220902,1
120,20220905,1
120,20220906,1
120,20220907,1
120,20220908,1
120,20220909,1
120,20220912,1
120,20220913,1
120,20220914,1
120,20220915,1
120,20220916,1
120,20220919,1
120,20220920,1
120,20220921,1
120,20220922,1
120,20220923,1
120,20220926,1
120,20220927,1
120,20220928,1
120,20220929,1
120,20220930,1
132,20220829,1
132,20220830,1
132,20220831,1
132,20220901,1
132,20220902,1
132,20220905,1
132,20220906,1
132,20220907,1
132,20220908,1
132,20220909,1
132,20220912,1
132,20220913,1
132,20220914,1
132,20220915,1
132,20220916,1
132,20220919,1
132,20220920,1
132,20220921,1
132,20220922,1
132,20220923,1
132,20220926,1
132,20220927,1
132,20220928,1
132,20220929,1
132,20220930,1
2071,20220903,1
2071,20220910,1
2071,20220917,1
2071,20220924,1
2071,20221001,1
304,20220828,1
304,20220904,1
304,20220911,1
304,20220918,1
304,20220925,1
206,20220828,1
206,20220904,1
206,20220911,1
206,20220918,1
206,20220925,1
15_5,20220829,1
15_5,20220830,1
15_5,20220831,1
15_5,20220902,1
15_5,20220905,1
15_5,20220906,1
15_5,20220907,1
15_5,20220909,1
15_5,20220912,1
15_5,20220913,1
15_5,20220914,1
15_5,20220916,1
15_5,20220919,1
15_5,20220920,1
15_5,20220921,1
15_5,20220923,1
15_5,20220926,1
15_5,20220927,1
15_5,20220928,1
15_5,20220930,1
44,20220903,1
44,20220910,1
44,20220917,1
44,20220924,1
44,20221001,1
9_4,20220829,1
9_4,20220830,1
9_4,20220831,1
9_4,20220901,1
9_4,20220902,1
9_4,20220905,1
9_4,20220906,1
9_4,20220907,1
9_4,20220908,1
9_4,20220909,1
9_4,20220912,1
9_4,20220913,1
9_4,20220914,1
9_4,20220915,1
9_4,20220916,1
9_4,20220919,1
9_4,20220920,1
9_4,20220921,1
9_4,20220922,1
9_4,20220923,1
9_4,20220926,1
9_4,20220927,1
9_4,20220928,1
9_4,20220929,1
9_4,20220930,1
15,20220828,1
15,20220904,1
15,20220911,1
15,20220918,1
15,20220925,1
104_1,20220903,1
104_1,20220910,1
104_1,20220917,1
104_1,20220924,1
104_1,20221001,1
310_3,20220901,1
310_3,20220908,1
310_3,20220915,1
310_3,20220922,1
310_3,20220929,1
37_2,20220903,1
37_2,20220910,1
37_2,20220917,1
37_2,20220924,1
37_2,20221001,1
3012,20220829,1
3012,20220830,1
3012,20220831,1
3012,20220901,1
3012,20220902,1
3012,20220905,1
3012,20220906,1
3012,20220907,1
3012,20220908,1
3012,20220909,1
3012,20220912,1
3012,20220913,1
3012,20220914,1
3012,20220915,1
3012,20220916,1
3012,20220919,1
3012,20220920,1
3012,20220921,1
3012,20220922,1
3012,20220923,1
3012,20220926,1
3012,20220927,1
3012,20220928,1
3012,20220929,1
3012,20220930,1
3162,20220829,1
3162,20220830,1
3162,20220831,1
3162,20220901,1
3162,20220902,1
3162,20220905,1
3162,20220906,1
3162,20220907,1
3162,20220908,1
3162,20220909,1
3162,20220912,1
3162,20220913,1
3162,20220914,1
3162,20220915,1
3162,20220916,1
3162,20220919,1
3162,20220920,1
3162,20220921,1
3162,20220922,1
3162,20220923,1
3162,20220926,1
3162,20220927,1
3162,20220928,1
3162,20220929,1
3162,20220930,1
112_3,20220829,1
112_3,20220830,1
112_3,20220831,1
112_3,20220901,1
112_3,20220902,1
112_3,20220905,1
112_3,20220906,1
112_3,20220907,1
112_3,20220908,1
112_3,20220909,1
112_3,20220912,1
112_3,20220913,1
112_3,20220914,1
112_3,20220915,1
112_3,20220916,1
112_3,20220919,1
112_3,20220920,1
112_3,20220921,1
112_3,20220922,1
112_3,20220923,1
112_3,20220926,1
112_3,20220927,1
112_3,20220928,1
112_3,20220929,1
112_3,20220930,1
31_2,20220903,1
31_2,20220910,1
31_2,20220917,1
31_2,20220924,1
31_2,20221001,1
4_3,20220903,1
4_3,20220910,1
4_3,20220917,1
4_3,20220924,1
4_3,20221001,1
703_1,20220903,1
703_1,20220910,1
703_1,20220917,1
703_1,20220924,1
703_1,20221001,1
47,20220829,1
47,20220830,1
47,20220831,1
47,20220901,1
47,20220902,1
47,20220905,1
47,20220906,1
47,20220907,1
47,20220908,1
47,20220909,1
47,20220912,1
47,20220913,1
47,20220914,1
47,20220915,1
47,20220916,1
47,20220919,1
47,20220920,1
47,20220921,1
47,20220922,1
47,20220923,1
47,20220926,1
47,20220927,1
47,20220928,1
47,20220929,1
47,20220930,1
45_3,20220829,1
45_3,20220830,1
45_3,20220831,1
45_3,20220901,1
45_3,20220902,1
45_3,20220905,1
45_3,20220906,1
45_3,20220907,1
45_3,20220908,1
45_3,20220909,1
45_3,20220912,1
45_3,20220913,1
45_3,20220914,1
45_3,20220915,1
45_3,20220916,1
45_3,20220919,1
45_3,20220920,1
45_3,20220921,1
45_3,20220922,1
45_3,20220923,1
45_3,20220926,1
45_3,20220927,1
45_3,20220928,1
45_3,20220929,1
45_3,20220930,1
TuTh-XHol,20220830,1
TuTh-XHol,20220901,1
TuTh-XHol,20220906,1
TuTh-XHol,20220908,1
TuTh-XHol,20220913,1
TuTh-XHol,20220915,1
TuTh-XHol,20220920,1
TuTh-XHol,20220922,1
TuTh-XHol,20220927,1
TuTh-XHol,20220929,1
3132,20220829,1
3132,20220830,1
3132,20220831,1
3132,20220901,1
3132,20220902,1
3132,20220905,1
3132,20220906,1
3132,20220907,1
3132,20220908,1
3132,20220909,1
3132,20220912,1
3132,20220913,1
3132,20220914,1
3132,20220915,1
3132,20220916,1
3132,20220919,1
3132,20220920,1
3132,20220921,1
3132,20220922,1
3132,20220923,1
3132,20220926,1
3132,20220927,1
3132,20220928,1
3132,20220929,1
3132,20220930,1
403_1,20220903,1
403_1,20220910,1
403_1,20220917,1
403_1,20220924,1
403_1,20221001,1
8071,20220828,1
8071,20220904,1
8071,20220911,1
8071,20220918,1
8071,20220925,1
2051,20220903,1
2051,20220910,1
2051,20220917,1
2051,20220924,1
2051,20221001,1
1012,20220828,1
1012,20220904,1
1012,20220911,1
1012,20220918,1
1012,20220925,1
38_5,20220829,1
38_5,20220830,1
38_5,20220831,1
38_5,20220901,1
38_5,20220902,1
38_5,20220905,1
38_5,20220906,1
38_5,20220907,1
38_5,20220908,1
38_5,20220909,1
38_5,20220912,1
38_5,20220913,1
38_5,20220914,1
38_5,20220915,1
38_5,20220916,1
38_5,20220919,1
38_5,20220920,1
38_5,20220921,1
38_5,20220922,1
38_5,20220923,1
38_5,20220926,1
38_5,20220927,1
38_5,20220928,1
38_5,20220929,1
38_5,20220930,1
3331,20220829,1
3331,20220830,1
3331,20220831,1
3331,20220901,1
3331,20220902,1
3331,20220905,1
3331,20220906,1
3331,20220907,1
3331,20220908,1
3331,20220909,1
3331,20220912,1
3331,20220913,1
3331,20220914,1
3331,20220915,1
3331,20220916,1
3331,20220919,1
3331,20220920,1
3331,20220921,1
3331,20220922,1
3331,20220923,1
3331,20220926,1
3331,20220927,1
3331,20220928,1
3331,20220929,1
3331,20220930,1
55_1,20220829,1
55_1,20220830,1
55_1,20220831,1
55_1,20220902,1
55_1,20220905,1
55_1,20220906,1
55_1,20220907,1
55_1,20220909,1
55_1,20220912,1
55_1,20220913,1
55_1,20220914,1
55_1,20220916,1
55_1,20220919,1
55_1,20220920,1
55_1,20220921,1
55_1,20220923,1
55_1,20220926,1
55_1,20220927,1
55_1,20220928,1
55_1,20220930,1
222,20220829,1
222,20220830,1
222,20220831,1
222,20220901,1
222,20220902,1
222,20220905,1
222,20220906,1
222,20220907,1
222,20220908,1
222,20220909,1
222,20220912,1
222,20220913,1
222,20220914,1
222,20220915,1
222,20220916,1
222,20220919,1
222,20220920,1
222,20220921,1
222,20220922,1
222,20220923,1
222,20220926,1
222,20220927,1
222,20220928,1
222,20220929,1
222,20220930,1
29_6,20220901,1
29_6,20220908,1
29_6,20220915,1
29_6,20220922,1
29_6,20220929,1
104,20220828,1
104,20220904,1
104,20220911,1
104,20220918,1
104,20220925,1
223,20220829,1
223,20220830,1
223,20220831,1
223,20220901,1
223,20220902,1
223,20220905,1
223,20220906,1
223,20220907,1
223,20220908,1
223,20220909,1
223,20220912,1
223,20220913,1
223,20220914,1
223,20220915,1
223,20220916,1
223,20220919,1
223,20220920,1
223,20220921,1
223,20220922,1
223,20220923,1
223,20220926,1
223,20220927,1
223,20220928,1
223,20220929,1
223,20220930,1
111_3,20220829,1
111_3,20220830,1
111_3,20220831,1
111_3,20220901,1
111_3,20220902,1
111_3,20220905,1
111_3,20220906,1
111_3,20220907,1
111_3,20220908,1
111_3,20220909,1
111_3,20220912,1
111_3,20220913,1
111_3,20220914,1
111_3,20220915,1
111_3,20220916,1
111_3,20220919,1
111_3,20220920,1
111_3,20220921,1
111_3,20220922,1
111_3,20220923,1
111_3,20220926,1
111_3,20220927,1
111_3,20220928,1
111_3,20220929,1
111_3,20220930,1
602_2,20220829,1
602_2,20220830,1
602_2,20220831,1
602_2,20220901,1
602_2,20220902,1
602_2,20220905,1
602_2,20220906,1
602_2,20220907,1
602_2,20220908,1
602_2,20220909,1
602_2,20220912,1
602_2,20220913,1
602_2,20220914,1
602_2,20220915,1
602_2,20220916,1
602_2,20220919,1
602_2,20220920,1
602_2,20220921,1
602_2,20220922,1
602_2,20220923,1
602_2,20220926,1
602_2,20220927,1
602_2,20220928,1
602_2,20220929,1
602_2,20220930,1
605,20220903,1
605,20220910,1
605,20220917,1
605,20220924,1
605,20221001,1
107_1,20220903,1
107_1,20220910,1
107_1,20220917,1
107_1,20220924,1
107_1,20221001,1
615_1,20220831,1
615_1,20220907,1
615_1,20220914,1
615_1,20220921,1
615_1,20220928,1
19_2,20220903,1
19_2,20220910,1
19_2,20220917,1
19_2,20220924,1
19_2,20221001,1
8062,20220828,1
8062,20220904,1
8062,20220911,1
8062,20220918,1
8062,20220925,1
507_1,20220829,1
507_1,20220830,1
507_1,20220831,1
507_1,20220901,1
507_1,20220902,1
507_1,20220905,1
507_1,20220906,1
507_1,20220907,1
507_1,20220908,1
507_1,20220909,1
507_1,20220912,1
507_1,20220913,1
507_1,20220914,1
507_1,20220915,1
507_1,20220916,1
507_1,20220919,1
507_1,20220920,1
507_1,20220921,1
507_1,20220922,1
507_1,20220923,1
507_1,20220926,1
507_1,20220927,1
507_1,20220928,1
507_1,20220929,1
507_1,20220930,1
42,20220828,1
42,20220904,1
42,20220911,1
42,20220918,1
42,20220925,1
31_4,20220829,1
31_4,20220830,1
31_4,20220831,1
31_4,20220901,1
31_4,20220902,1
31_4,20220905,1
31_4,20220906,1
31_4,20220907,1
31_4,20220908,1
31_4,20220909,1
31_4,20220912,1
31_4,20220913,1
31_4,20220914,1
31_4,20220915,1
31_4,20220916,1
31_4,20220919,1
31_4,20220920,1
31_4,20220921,1
31_4,20220922,1
31_4,20220923,1
31_4,20220926,1
31_4,20220927,1
31_4,20220928,1
31_4,20220929,1
31_4,20220930,1
62,20220829,1
62,20220830,1
62,20220831,1
62,20220901,1
62,20220902,1
62,20220905,1
62,20220906,1
62,20220907,1
62,20220908,1
62,20220909,1
62,20220912,1
62,20220913,1
62,20220914,1
62,20220915,1
62,20220916,1
62,20220919,1
62,20220920,1
62,20220921,1
62,20220922,1
62,20220923,1
62,20220926,1
62,20220927,1
62,20220928,1
62,20220929,1
62,20220930,1
6052,20220829,1
6052,20220830,1
6052,20220831,1
6052,20220901,1
6052,20220902,1
6052,20220905,1
6052,20220906,1
6052,20220907,1
6052,20220908,1
6052,20220909,1
6052,20220912,1
6052,20220913,1
6052,20220914,1
6052,20220915,1
6052,20220916,1
6052,20220919,1
6052,20220920,1
6052,20220921,1
6052,20220922,1
6052,20220923,1
6052,20220926,1
6052,20220927,1
6052,20220928,1
6052,20220929,1
6052,20220930,1
9_3,20220829,1
9_3,20220830,1
9_3,20220831,1
9_3,20220901,1
9_3,20220902,1
9_3,20220905,1
9_3,20220906,1
9_3,20220907,1
9_3,20220908,1
9_3,20220909,1
9_3,20220912,1
9_3,20220913,1
9_3,20220914,1
9_3,20220915,1
9_3,20220916,1
9_3,20220919,1
9_3,20220920,1
9_3,20220921,1
9_3,20220922,1
9_3,20220923,1
9_3,20220926,1
9_3,20220927,1
9_3,20220928,1
9_3,20220929,1
9_3,20220930,1
